date,open,high,low,close,volume
2023-08-10 12:42:00,29512.0,29512.01,29489.0,29507.19,109.15594
2023-08-10 12:43:00,29507.18,29549.18,29506.0,29549.18,49.42748
2023-08-10 12:44:00,29549.18,29549.18,29537.67,29537.68,41.24188
2023-08-10 12:45:00,29537.67,29540.0,29519.96,29519.97,54.75419
2023-08-10 12:46:00,29519.97,29557.77,29519.96,29557.77,48.75317
2023-08-10 12:47:00,29557.77,29577.77,29552.01,29577.77,38.14905
2023-08-10 12:48:00,29577.77,29597.2,29572.52,29594.0,38.86063
2023-08-10 12:49:00,29593.99,29597.77,29574.0,29574.01,28.46994
2023-08-10 12:50:00,29574.01,29574.01,29563.44,29568.01,22.37873
2023-08-10 12:51:00,29568.0,29578.0,29564.43,29575.99,36.06521
2023-08-10 12:52:00,29575.99,29576.0,29559.99,29560.0,53.39189
2023-08-10 12:53:00,29560.0,29560.0,29548.9,29548.91,72.58858
2023-08-10 12:54:00,29548.91,29557.99,29548.9,29553.9,57.35205
2023-08-10 12:55:00,29553.9,29560.97,29547.86,29553.54,18.69748
2023-08-10 12:56:00,29553.54,29555.65,29538.53,29538.54,15.18063
2023-08-10 12:57:00,29538.53,29538.54,29530.69,29538.0,12.98589
2023-08-10 12:58:00,29538.0,29551.51,29537.99,29551.51,12.13462
2023-08-10 12:59:00,29551.51,29560.97,29551.5,29560.97,11.80312
2023-08-10 13:00:00,29560.97,29566.8,29558.31,29558.32,22.5883
2023-08-10 13:01:00,29558.31,29558.32,29556.0,29556.01,11.74778
2023-08-10 13:02:00,29556.01,29561.96,29553.67,29554.01,11.79867
2023-08-10 13:03:00,29554.01,29554.01,29540.0,29540.01,10.02958
2023-08-10 13:04:00,29540.01,29546.0,29540.0,29546.0,12.7624
2023-08-10 13:05:00,29546.0,29547.11,29544.0,29544.0,8.43059
2023-08-10 13:06:00,29544.01,29547.42,29543.19,29547.42,10.27762
2023-08-10 13:07:00,29547.41,29557.99,29545.4,29545.41,14.25601
2023-08-10 13:08:00,29545.41,29545.41,29528.34,29528.35,11.14644
2023-08-10 13:09:00,29528.35,29541.52,29523.87,29541.52,19.6758
2023-08-10 13:10:00,29541.51,29541.52,29536.0,29536.01,8.09096
2023-08-10 13:11:00,29536.0,29540.91,29530.0,29540.91,14.3732
2023-08-10 13:12:00,29540.9,29547.42,29540.9,29545.0,9.61615
2023-08-10 13:13:00,29545.0,29545.01,29530.0,29530.01,10.75082
2023-08-10 13:14:00,29530.0,29536.0,29530.0,29536.0,9.37076
2023-08-10 13:15:00,29536.0,29536.0,29528.17,29529.99,10.98903
2023-08-10 13:16:00,29530.0,29537.37,29529.32,29537.36,9.39767
2023-08-10 13:17:00,29537.37,29541.37,29537.36,29538.04,6.78451
2023-08-10 13:18:00,29538.03,29549.85,29538.03,29549.85,6.53885
2023-08-10 13:19:00,29549.84,29561.46,29549.84,29561.45,14.10183
2023-08-10 13:20:00,29561.45,29563.99,29557.42,29563.99,11.71495
2023-08-10 13:21:00,29563.99,29564.72,29563.98,29564.72,5.73352
2023-08-10 13:22:00,29564.72,29564.72,29564.0,29564.0,7.15758
2023-08-10 13:23:00,29564.01,29564.01,29558.93,29558.94,14.05849
2023-08-10 13:24:00,29558.93,29558.94,29543.53,29552.01,21.02895
2023-08-10 13:25:00,29552.0,29565.51,29552.0,29565.51,10.76919
2023-08-10 13:26:00,29565.5,29569.83,29565.5,29569.83,12.0909
2023-08-09 21:04:00,29492.0,29493.99,29492.0,29493.98,9.88621
2023-08-09 21:05:00,29493.98,29497.99,29493.98,29497.98,8.79574
2023-08-09 21:06:00,29497.98,29504.59,29497.98,29504.59,6.40264
2023-08-09 21:07:00,29504.59,29506.5,29504.58,29506.49,3.16752
2023-08-09 21:08:00,29506.5,29507.7,29506.49,29507.7,4.58096
2023-08-09 21:09:00,29507.69,29507.7,29507.69,29507.69,5.21816
2023-08-09 21:10:00,29507.7,29507.7,29497.36,29497.36,17.08811
2023-08-09 21:11:00,29497.36,29497.37,29479.18,29479.19,26.13892
2023-08-09 21:12:00,29479.18,29479.19,29462.0,29462.01,26.03693
2023-08-09 21:13:00,29462.0,29462.01,29440.63,29440.63,36.70648
2023-08-09 21:14:00,29440.63,29441.76,29440.0,29440.32,10.53287
2023-08-09 21:15:00,29440.32,29461.43,29440.32,29461.42,32.82794
2023-08-09 21:16:00,29461.42,29469.25,29461.42,29469.25,10.25106
2023-08-09 21:17:00,29469.24,29478.74,29469.24,29478.73,7.88503
2023-08-09 21:18:00,29478.74,29485.0,29478.73,29485.0,3.94715
2023-08-09 21:19:00,29485.0,29487.18,29484.99,29487.17,2.93996
2023-08-09 21:20:00,29487.17,29494.99,29487.17,29494.98,5.67467
2023-08-09 21:21:00,29494.98,29500.3,29494.98,29500.29,7.18459
2023-08-09 21:22:00,29500.3,29500.3,29500.29,29500.3,3.41604
2023-08-09 21:23:00,29500.3,29500.3,29498.86,29498.87,13.672
2023-08-09 21:24:00,29498.87,29498.87,29498.86,29498.87,4.36723
2023-08-09 21:25:00,29498.86,29500.43,29498.86,29500.43,7.22939
2023-08-09 21:26:00,29500.43,29517.14,29500.42,29512.0,26.80179
2023-08-09 21:27:00,29512.01,29515.47,29510.14,29515.29,7.59051
2023-08-09 21:28:00,29515.28,29528.52,29515.28,29521.16,40.47175
2023-08-09 21:29:00,29521.17,29530.0,29521.16,29530.0,14.43609
2023-08-09 21:30:00,29530.0,29530.0,29520.0,29520.01,17.18739
2023-08-09 21:31:00,29520.01,29520.01,29515.28,29515.28,12.43787
2023-08-09 21:32:00,29515.28,29515.29,29513.88,29513.89,4.72149
2023-08-09 21:33:00,29513.89,29513.89,29511.24,29511.24,3.3095
2023-08-09 21:34:00,29511.25,29511.25,29511.24,29511.24,3.30533
2023-08-09 21:35:00,29511.25,29522.12,29511.24,29522.11,19.96636
2023-08-09 21:36:00,29522.11,29522.12,29519.35,29519.36,7.1246
2023-08-09 21:37:00,29519.36,29519.36,29507.96,29507.96,17.15884
2023-08-09 21:38:00,29507.96,29507.97,29505.94,29505.94,2.42155
2023-08-09 21:39:00,29505.95,29513.66,29505.94,29513.65,10.67024
2023-08-09 21:40:00,29513.65,29513.66,29513.65,29513.65,1.81965
2023-08-09 21:41:00,29513.66,29517.02,29513.65,29516.13,13.77511
2023-08-09 21:42:00,29516.14,29529.53,29516.13,29529.53,11.99446
2023-08-09 21:43:00,29529.52,29529.53,29526.01,29526.01,9.35826
2023-08-09 21:44:00,29526.01,29526.02,29526.01,29526.02,1.76763
2023-08-09 21:45:00,29526.01,29537.96,29526.01,29537.95,13.22985
2023-08-09 21:46:00,29537.96,29544.0,29537.95,29544.0,7.55755
2023-08-09 21:47:00,29544.0,29547.04,29543.23,29543.23,16.01311
2023-08-09 21:48:00,29543.23,29543.24,29543.23,29543.24,4.25569
2023-08-09 21:49:00,29543.24,29559.81,29543.23,29559.8,31.09971
2023-08-09 21:50:00,29559.81,29559.9,29547.47,29547.47,31.33176
2023-08-09 21:51:00,29547.47,29547.48,29524.91,29524.91,20.70636
2023-08-09 21:52:00,29524.91,29524.91,29509.13,29509.14,6.164
2023-08-09 21:53:00,29509.13,29509.14,29493.57,29493.57,20.20306
2023-08-09 21:54:00,29493.58,29493.58,29493.57,29493.57,4.96137
2023-08-09 21:55:00,29493.57,29493.58,29493.57,29493.57,5.6713
2023-08-09 21:56:00,29493.57,29498.68,29493.57,29498.67,13.68644
2023-08-09 21:57:00,29498.67,29509.14,29498.67,29509.13,8.21548
2023-08-09 21:58:00,29509.14,29515.0,29509.13,29514.99,15.78159
2023-08-09 21:59:00,29515.0,29526.89,29514.99,29526.89,9.64384
2023-08-09 22:00:00,29526.88,29530.43,29516.98,29521.25,33.42787
2023-08-09 22:01:00,29521.24,29524.2,29521.24,29524.19,8.89965
2023-08-09 22:02:00,29524.19,29525.99,29519.43,29519.44,12.08627
2023-08-09 22:03:00,29519.44,29524.0,29518.87,29523.99,12.62005
2023-08-09 22:04:00,29523.99,29524.0,29521.77,29521.78,15.10565
2023-08-09 22:05:00,29521.78,29521.78,29521.77,29521.78,5.51149
2023-08-09 22:06:00,29521.77,29530.0,29518.0,29530.0,17.47672
2023-08-09 22:07:00,29530.0,29532.0,29529.99,29532.0,6.5618
2023-08-09 22:08:00,29531.99,29540.92,29531.99,29540.27,11.46734
2023-08-09 22:09:00,29540.26,29540.27,29540.26,29540.26,2.18548
2023-08-09 22:10:00,29540.26,29540.27,29540.26,29540.27,3.18372
2023-08-09 22:11:00,29540.26,29540.27,29538.4,29538.4,8.71482
2023-08-09 22:12:00,29538.4,29548.89,29538.4,29548.88,5.51738
2023-08-09 22:13:00,29548.88,29560.0,29548.88,29559.24,19.65154
2023-08-09 22:14:00,29559.24,29559.24,29557.24,29557.25,4.78797
2023-08-09 22:15:00,29557.25,29557.25,29557.24,29557.25,2.54083
2023-08-09 22:16:00,29557.24,29557.25,29557.24,29557.24,2.61102
2023-08-09 22:17:00,29557.24,29570.93,29557.24,29567.79,24.33893
2023-08-09 22:18:00,29567.8,29567.8,29562.0,29562.0,9.64901
2023-08-09 22:19:00,29562.01,29562.01,29562.0,29562.0,2.42779
2023-08-09 22:20:00,29562.0,29562.01,29562.0,29562.01,2.16124
2023-08-09 22:21:00,29562.0,29565.94,29562.0,29565.94,4.37507
2023-08-09 22:22:00,29565.93,29565.94,29565.92,29565.93,6.53681
2023-08-09 22:23:00,29565.92,29568.0,29565.92,29568.0,6.60726
2023-08-09 22:24:00,29568.0,29570.0,29567.99,29570.0,5.91407
2023-08-09 22:25:00,29569.99,29570.0,29569.99,29570.0,5.06101
2023-08-09 22:26:00,29569.99,29572.0,29569.99,29572.0,11.22658
2023-08-09 22:27:00,29571.99,29576.6,29571.99,29576.59,9.96498
2023-08-09 22:28:00,29576.6,29582.1,29576.59,29579.99,11.90928
2023-08-09 22:29:00,29580.0,29582.1,29579.99,29582.09,2.85917
2023-08-09 22:30:00,29582.09,29582.1,29578.0,29578.01,14.80386
2023-08-09 22:31:00,29578.01,29583.13,29578.0,29583.12,16.50761
2023-08-09 22:32:00,29583.12,29583.13,29583.12,29583.13,3.5123
2023-08-09 22:33:00,29583.13,29583.13,29583.12,29583.13,3.76642
2023-08-09 22:34:00,29583.12,29583.13,29575.37,29575.38,16.19923
2023-08-09 22:35:00,29575.38,29576.79,29575.37,29576.78,5.9282
2023-08-09 22:36:00,29576.78,29576.79,29576.78,29576.78,5.73868
2023-08-09 22:37:00,29576.78,29576.79,29576.78,29576.79,3.534
2023-08-09 22:38:00,29576.78,29578.0,29576.78,29578.0,12.98907
2023-08-09 22:39:00,29578.0,29578.0,29577.99,29577.99,1.45847
2023-08-09 22:40:00,29577.99,29578.0,29563.28,29563.29,18.97168
2023-08-09 22:41:00,29563.29,29564.0,29563.28,29564.0,10.496
2023-08-09 22:42:00,29564.0,29564.32,29563.99,29564.32,10.33546
2023-08-09 22:43:00,29564.32,29564.32,29564.31,29564.32,2.10069
2023-08-09 22:44:00,29564.32,29564.32,29564.31,29564.31,1.40835
2023-08-09 22:45:00,29564.31,29564.32,29564.31,29564.31,3.35777
2023-08-09 22:46:00,29564.32,29564.32,29564.31,29564.32,2.31022
2023-08-09 22:47:00,29564.32,29564.32,29564.31,29564.31,0.97909
2023-08-09 22:48:00,29564.31,29564.32,29564.31,29564.31,1.42296
2023-08-09 22:49:00,29564.32,29571.44,29564.31,29571.43,12.42175
2023-08-09 22:50:00,29571.44,29571.44,29568.0,29568.0,6.24327
2023-08-09 22:51:00,29568.0,29575.0,29568.0,29575.0,6.54168
2023-08-09 22:52:00,29575.0,29579.13,29574.99,29579.13,10.2435
2023-08-09 22:53:00,29579.13,29583.13,29579.12,29583.12,3.98789
2023-08-09 22:54:00,29583.12,29583.13,29583.12,29583.13,4.01523
2023-08-09 22:55:00,29583.12,29583.13,29583.12,29583.12,1.95715
2023-08-09 22:56:00,29583.12,29583.13,29583.12,29583.13,1.4602
2023-08-09 22:57:00,29583.13,29584.82,29583.12,29584.81,5.68404
2023-08-09 22:58:00,29584.81,29597.3,29584.81,29597.3,21.70453
2023-08-09 22:59:00,29597.29,29601.92,29597.29,29601.91,14.58888
2023-08-09 23:00:00,29601.92,29601.92,29600.0,29600.0,13.96775
2023-08-09 23:01:00,29600.01,29600.01,29597.95,29597.95,8.32103
2023-08-09 23:02:00,29597.95,29597.96,29590.32,29590.32,6.91381
2023-08-09 23:03:00,29590.32,29591.8,29590.32,29591.79,9.65371
2023-08-09 23:04:00,29591.79,29606.13,29591.79,29606.12,18.24112
2023-08-09 23:05:00,29606.12,29618.18,29606.12,29616.69,25.20888
2023-08-09 23:06:00,29616.7,29625.61,29616.69,29625.6,14.32782
2023-08-09 23:07:00,29625.61,29625.61,29622.92,29622.93,11.54098
2023-08-09 23:08:00,29622.93,29624.0,29622.92,29624.0,6.46629
2023-08-09 23:09:00,29623.99,29626.0,29623.99,29624.97,8.8274
2023-08-09 23:10:00,29624.98,29624.98,29616.05,29616.06,18.75137
2023-08-09 23:11:00,29616.05,29620.26,29616.05,29620.26,8.65179
2023-08-09 23:12:00,29620.25,29621.34,29620.25,29621.34,13.255
2023-08-09 23:13:00,29621.33,29622.79,29621.33,29622.78,10.72106
2023-08-09 23:14:00,29622.79,29622.79,29622.78,29622.78,2.45325
2023-08-09 23:15:00,29622.78,29622.79,29615.98,29615.99,20.17239
2023-08-09 23:16:00,29615.99,29615.99,29615.98,29615.99,3.4908
2023-08-09 23:17:00,29615.99,29615.99,29615.98,29615.98,10.3232
2023-08-09 23:18:00,29615.98,29615.99,29615.98,29615.98,2.21697
2023-08-09 23:19:00,29615.99,29615.99,29615.98,29615.98,1.10835
2023-08-09 23:20:00,29615.99,29615.99,29606.96,29606.96,10.23521
2023-08-09 23:21:00,29606.97,29606.97,29585.0,29590.68,26.87568
2023-08-09 23:22:00,29590.68,29592.0,29590.68,29592.0,4.5369
2023-08-09 23:23:00,29591.99,29593.82,29591.99,29592.0,9.28723
2023-08-09 23:24:00,29592.0,29592.0,29591.99,29591.99,3.12625
2023-08-09 23:25:00,29591.99,29592.0,29591.99,29592.0,2.13013
2023-08-09 23:26:00,29591.99,29605.0,29591.99,29605.0,19.27737
2023-08-09 23:27:00,29604.99,29615.0,29604.99,29615.0,18.63186
2023-08-09 23:28:00,29614.99,29619.14,29614.99,29618.34,19.58412
2023-08-09 23:29:00,29618.35,29619.41,29618.34,29619.4,15.38909
2023-08-09 23:30:00,29619.41,29619.41,29619.4,29619.41,14.85369
2023-08-09 23:31:00,29619.4,29623.62,29619.4,29623.61,14.81087
2023-08-09 23:32:00,29623.62,29623.62,29623.61,29623.62,3.40886
2023-08-09 23:33:00,29623.62,29623.62,29623.61,29623.61,4.43674
2023-08-09 23:34:00,29623.62,29623.62,29623.61,29623.62,1.85735
2023-08-09 23:35:00,29623.61,29623.62,29623.61,29623.61,10.9279
2023-08-09 23:36:00,29623.62,29623.62,29617.71,29617.71,12.42004
2023-08-09 23:37:00,29617.72,29617.72,29614.99,29616.95,15.50143
2023-08-09 23:38:00,29616.95,29616.96,29616.95,29616.95,9.34246
2023-08-09 23:39:00,29616.95,29616.96,29616.95,29616.96,3.17396
2023-08-09 23:40:00,29616.96,29616.96,29614.0,29614.0,7.24178
2023-08-09 23:41:00,29614.0,29614.01,29610.01,29610.01,5.49987
2023-08-09 23:42:00,29610.01,29610.02,29604.56,29604.57,8.89378
2023-08-09 23:43:00,29604.56,29607.41,29604.56,29607.4,8.98256
2023-08-09 23:44:00,29607.4,29607.41,29607.4,29607.4,3.98134
2023-08-09 23:45:00,29607.41,29607.41,29607.4,29607.41,2.93292
2023-08-09 23:46:00,29607.4,29607.41,29607.4,29607.41,4.57687
2023-08-09 23:47:00,29607.4,29607.41,29602.07,29602.07,2.93356
2023-08-09 23:48:00,29602.07,29602.08,29591.36,29591.36,13.50016
2023-08-09 23:49:00,29591.36,29592.0,29591.36,29591.99,11.5035
2023-08-09 23:50:00,29592.0,29593.82,29591.99,29593.82,7.32117
2023-08-09 23:51:00,29593.82,29593.82,29593.81,29593.82,2.06181
2023-08-09 23:52:00,29593.81,29594.96,29593.81,29594.93,10.75547
2023-08-09 23:53:00,29594.94,29594.94,29594.93,29594.93,2.03138
2023-08-09 23:54:00,29594.93,29594.94,29594.93,29594.94,1.80849
2023-08-09 23:55:00,29594.93,29602.0,29594.93,29600.51,11.85921
2023-08-09 23:56:00,29600.5,29600.51,29600.12,29600.12,6.00995
2023-08-09 23:57:00,29600.12,29600.13,29585.0,29587.99,18.16702
2023-08-09 23:58:00,29588.0,29588.0,29566.49,29578.24,47.24313
2023-08-09 23:59:00,29578.24,29582.0,29578.24,29581.99,9.21946
2023-08-10 00:00:00,29581.99,29587.39,29581.99,29584.61,13.90021
2023-08-10 00:01:00,29584.61,29584.61,29574.67,29576.33,12.35114
2023-08-10 00:02:00,29576.33,29576.33,29576.32,29576.32,2.12548
2023-08-10 00:03:00,29576.32,29576.33,29573.02,29573.03,6.84607
2023-08-10 00:04:00,29573.02,29576.0,29570.01,29575.99,8.81737
2023-08-10 00:05:00,29575.99,29576.0,29575.99,29575.99,3.25604
2023-08-10 00:06:00,29576.0,29582.41,29575.99,29582.41,15.40189
2023-08-10 00:07:00,29582.4,29590.0,29582.4,29590.0,9.91606
2023-08-10 00:08:00,29589.99,29590.0,29589.99,29590.0,3.04908
2023-08-10 00:09:00,29590.0,29594.29,29589.99,29594.29,3.501
2023-08-10 00:10:00,29594.28,29596.01,29594.28,29596.0,4.49392
2023-08-10 00:11:00,29596.0,29601.31,29596.0,29601.31,6.64651
2023-08-10 00:12:00,29601.3,29612.91,29600.63,29600.63,36.7368
2023-08-10 00:13:00,29600.63,29600.64,29598.0,29598.0,6.8508
2023-08-10 00:14:00,29598.01,29598.01,29592.34,29592.34,6.41686
2023-08-10 00:15:00,29592.35,29594.0,29590.0,29593.47,13.44433
2023-08-10 00:16:00,29593.47,29593.48,29593.47,29593.48,3.49867
2023-08-10 00:17:00,29593.48,29593.48,29593.47,29593.47,1.10513
2023-08-10 00:18:00,29593.48,29597.5,29593.47,29597.49,7.56476
2023-08-10 00:19:00,29597.5,29614.0,29597.49,29613.94,37.79241
2023-08-10 00:20:00,29613.94,29617.26,29613.94,29617.26,5.81029
2023-08-10 00:21:00,29617.26,29617.26,29617.25,29617.26,7.66909
2023-08-10 00:22:00,29617.26,29629.47,29617.25,29629.47,21.48987
2023-08-10 00:23:00,29629.46,29629.47,29620.6,29620.6,15.63182
2023-08-10 00:24:00,29620.61,29620.61,29618.0,29618.01,4.25516
2023-08-10 00:25:00,29618.0,29622.09,29618.0,29622.09,7.10364
2023-08-10 00:26:00,29622.08,29624.66,29622.08,29624.66,3.94004
2023-08-10 00:27:00,29624.65,29624.66,29622.07,29623.99,12.06409
2023-08-10 00:28:00,29623.99,29624.0,29623.99,29623.99,9.23738
2023-08-10 00:29:00,29624.0,29626.0,29623.99,29625.99,4.83142
2023-08-10 00:30:00,29625.99,29627.82,29625.99,29627.61,4.1976
2023-08-10 00:31:00,29627.61,29627.62,29627.61,29627.62,4.69708
2023-08-10 00:32:00,29627.62,29631.91,29627.61,29631.9,12.6636
2023-08-10 00:33:00,29631.9,29639.99,29631.9,29639.99,8.42414
2023-08-10 00:34:00,29639.99,29639.99,29628.0,29628.0,22.03336
2023-08-10 00:35:00,29628.01,29628.01,29618.91,29618.91,8.67456
2023-08-10 00:36:00,29618.91,29618.92,29612.49,29612.49,11.11612
2023-08-10 00:37:00,29612.49,29612.5,29612.49,29612.49,4.07438
2023-08-10 00:38:00,29612.49,29612.5,29612.49,29612.5,7.79542
2023-08-10 00:39:00,29612.49,29612.5,29610.71,29610.72,7.41401
2023-08-10 00:40:00,29610.71,29610.72,29610.44,29610.45,4.46462
2023-08-10 00:41:00,29610.45,29610.45,29610.44,29610.45,1.77236
2023-08-10 00:42:00,29610.45,29610.45,29606.72,29606.73,13.01719
2023-08-10 00:43:00,29606.72,29606.73,29604.0,29604.01,11.70358
2023-08-10 00:44:00,29604.0,29604.01,29603.93,29603.94,5.18009
2023-08-10 00:45:00,29603.93,29603.94,29601.02,29601.02,3.74017
2023-08-10 00:46:00,29601.02,29601.03,29600.0,29600.0,3.85963
2023-08-10 00:47:00,29600.0,29600.01,29600.0,29600.01,2.28169
2023-08-10 00:48:00,29600.0,29600.01,29592.6,29592.61,13.28214
2023-08-10 00:49:00,29592.6,29592.61,29586.0,29586.01,10.34271
2023-08-10 00:50:00,29586.0,29586.01,29576.69,29576.99,26.93659
2023-08-10 00:51:00,29576.98,29576.99,29566.67,29570.0,15.6401
2023-08-10 00:52:00,29570.0,29579.92,29569.99,29579.91,9.78128
2023-08-10 00:53:00,29579.92,29579.92,29576.96,29576.96,5.58716
2023-08-10 00:54:00,29576.97,29576.97,29576.96,29576.97,0.94044
2023-08-10 00:55:00,29576.97,29579.92,29576.96,29579.92,4.69184
2023-08-10 00:56:00,29579.92,29598.0,29579.91,29598.0,14.33962
2023-08-10 00:57:00,29598.0,29598.0,29597.99,29597.99,5.86012
2023-08-10 00:58:00,29597.99,29606.81,29597.99,29606.01,17.00575
2023-08-10 00:59:00,29606.01,29620.0,29606.0,29620.0,11.12391
2023-08-10 01:00:00,29620.0,29625.98,29619.99,29625.98,11.6451
2023-08-10 01:01:00,29625.98,29625.98,29625.97,29625.97,5.9804
2023-08-10 01:02:00,29625.97,29629.79,29625.97,29629.79,6.78248
2023-08-10 01:03:00,29629.78,29629.79,29629.78,29629.78,6.85078
2023-08-10 01:04:00,29629.78,29629.79,29629.78,29629.78,1.23734
2023-08-10 01:05:00,29629.78,29629.79,29628.0,29628.0,5.14442
2023-08-10 01:06:00,29628.0,29628.01,29628.0,29628.01,2.46371
2023-08-10 01:07:00,29628.0,29628.01,29628.0,29628.0,3.02289
2023-08-10 01:08:00,29628.0,29628.01,29624.76,29624.76,10.75801
2023-08-10 01:09:00,29624.76,29624.77,29624.76,29624.77,2.36573
2023-08-10 01:10:00,29624.76,29624.77,29615.51,29615.52,15.12856
2023-08-10 01:11:00,29615.52,29615.52,29615.51,29615.52,6.91128
2023-08-10 01:12:00,29615.51,29615.52,29615.51,29615.51,3.4533
2023-08-10 01:13:00,29615.52,29617.53,29606.0,29606.01,20.45069
2023-08-10 01:14:00,29606.0,29606.01,29606.0,29606.01,2.40192
2023-08-10 01:15:00,29606.0,29606.01,29602.0,29603.92,16.87175
2023-08-10 01:16:00,29603.92,29603.93,29603.01,29603.01,14.52005
2023-08-10 01:17:00,29603.01,29603.02,29603.01,29603.02,7.73156
2023-08-10 01:18:00,29603.02,29603.02,29591.57,29591.58,11.72462
2023-08-10 01:19:00,29591.57,29591.58,29588.0,29588.01,5.09226
2023-08-10 01:20:00,29588.0,29589.99,29588.0,29589.99,6.36536
2023-08-10 01:21:00,29589.99,29592.75,29589.98,29592.75,6.58031
2023-08-10 01:22:00,29592.75,29592.75,29582.18,29582.21,24.19139
2023-08-10 01:23:00,29582.21,29583.82,29576.97,29583.81,30.21638
2023-08-10 01:24:00,29583.81,29590.87,29583.81,29590.87,23.48111
2023-08-10 01:25:00,29590.87,29597.76,29590.86,29594.8,23.30855
2023-08-10 01:26:00,29594.79,29594.8,29594.0,29594.0,3.97058
2023-08-10 01:27:00,29594.01,29594.01,29594.0,29594.01,5.04441
2023-08-10 01:28:00,29594.0,29599.41,29594.0,29599.41,16.31311
2023-08-10 01:29:00,29599.4,29608.41,29599.4,29608.41,9.36173
2023-08-10 01:30:00,29608.4,29611.99,29608.4,29611.99,4.48075
2023-08-10 01:31:00,29611.99,29611.99,29611.98,29611.99,2.0857
2023-08-10 01:32:00,29611.98,29611.99,29605.0,29605.01,13.50816
2023-08-10 01:33:00,29605.0,29605.01,29604.74,29604.74,2.58884
2023-08-10 01:34:00,29604.75,29608.0,29604.74,29607.99,5.36279
2023-08-10 01:35:00,29608.0,29624.94,29607.99,29624.55,17.20301
2023-08-10 01:36:00,29624.54,29650.0,29624.54,29649.99,38.0837
2023-08-10 01:37:00,29649.99,29650.0,29649.99,29649.99,14.42889
2023-08-10 01:38:00,29649.99,29650.0,29645.1,29649.97,17.33011
2023-08-10 01:39:00,29649.96,29649.97,29648.0,29648.01,6.01806
2023-08-10 01:40:00,29648.0,29648.01,29648.0,29648.01,6.61526
2023-08-10 01:41:00,29648.0,29650.0,29642.13,29642.13,32.19691
2023-08-10 01:42:00,29642.14,29642.14,29628.0,29628.0,8.09312
2023-08-10 01:43:00,29628.0,29644.67,29628.0,29644.67,21.10347
2023-08-10 01:44:00,29644.67,29652.87,29644.66,29652.87,6.68842
2023-08-10 01:45:00,29652.86,29660.06,29652.86,29657.09,16.34748
2023-08-10 01:46:00,29657.08,29657.09,29646.0,29651.71,19.46577
2023-08-10 01:47:00,29651.7,29651.71,29650.0,29650.01,10.25847
2023-08-10 01:48:00,29650.01,29650.01,29648.09,29648.09,7.11737
2023-08-10 01:49:00,29648.1,29648.1,29648.09,29648.1,1.54823
2023-08-10 01:50:00,29648.1,29648.1,29621.39,29621.4,41.71624
2023-08-10 01:51:00,29621.39,29621.4,29608.09,29609.99,30.0948
2023-08-10 01:52:00,29610.0,29610.0,29589.61,29594.0,56.77331
2023-08-10 01:53:00,29593.99,29594.0,29587.56,29589.43,26.95143
2023-08-10 01:54:00,29589.42,29592.93,29589.42,29592.93,14.44406
2023-08-10 01:55:00,29592.93,29592.93,29579.04,29579.05,20.07217
2023-08-10 01:56:00,29579.04,29587.19,29579.04,29587.19,16.20271
2023-08-10 01:57:00,29587.19,29596.78,29587.18,29594.79,10.56309
2023-08-10 01:58:00,29594.78,29601.0,29594.78,29600.99,8.55438
2023-08-10 01:59:00,29601.0,29610.0,29600.99,29608.68,9.88119
2023-08-10 02:00:00,29608.67,29608.68,29608.67,29608.68,4.12849
2023-08-10 02:01:00,29608.67,29608.68,29608.67,29608.67,2.15913
2023-08-10 02:02:00,29608.68,29608.68,29608.66,29608.67,7.63871
2023-08-10 02:03:00,29608.66,29608.67,29600.0,29600.01,8.01386
2023-08-10 02:04:00,29600.01,29603.31,29600.0,29603.31,35.42543
2023-08-10 02:05:00,29603.31,29604.0,29601.12,29601.13,28.53837
2023-08-10 02:06:00,29601.12,29602.0,29601.12,29602.0,5.08678
2023-08-10 02:07:00,29601.99,29625.0,29601.99,29624.99,21.85792
2023-08-10 02:08:00,29624.99,29627.06,29624.99,29626.17,12.79357
2023-08-10 02:09:00,29626.18,29626.18,29624.0,29624.0,7.4338
2023-08-10 02:10:00,29624.01,29624.01,29624.0,29624.01,2.89726
2023-08-10 02:11:00,29624.0,29629.32,29623.79,29629.31,21.4576
2023-08-10 02:12:00,29629.32,29629.32,29629.31,29629.32,5.0797
2023-08-10 02:13:00,29629.31,29633.91,29629.31,29633.91,9.92047
2023-08-10 02:14:00,29633.9,29644.33,29633.9,29640.0,13.6123
2023-08-10 02:15:00,29640.0,29642.44,29640.0,29642.43,5.68838
2023-08-10 02:16:00,29642.44,29642.44,29640.5,29640.5,7.91563
2023-08-10 02:17:00,29640.5,29640.51,29635.59,29635.6,10.89988
2023-08-10 02:18:00,29635.6,29635.6,29634.56,29634.57,4.92385
2023-08-10 02:19:00,29634.56,29634.57,29622.51,29622.52,14.74909
2023-08-10 02:20:00,29622.52,29622.52,29611.73,29611.74,13.07571
2023-08-10 02:21:00,29611.74,29611.74,29609.37,29609.38,8.58705
2023-08-10 02:22:00,29609.38,29609.38,29608.53,29608.54,4.11134
2023-08-10 02:23:00,29608.54,29608.54,29608.53,29608.53,2.02908
2023-08-10 02:24:00,29608.53,29608.54,29605.45,29605.46,18.81958
2023-08-10 02:25:00,29605.46,29605.46,29605.45,29605.46,7.97938
2023-08-10 02:26:00,29605.45,29611.38,29605.45,29611.38,6.45737
