date,cash,fund_shares,fund_value,BTCUSDT_value,BTCUSDT_position_size,BTCUSDT_position_price,BTCUSDT_position_price_orig,BTCUSDT_position_upclosed,BTCUSDT_position_upopened,BTCUSDT_position_adjbase,BTCUSDT_position_updt
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:37:00+00:00,100000.0,1000.0,100.0,100000.0,0.0,0.0,0.0,0.0,0.0,,
2023-11-13 06:46:00+00:00,94030.36503337524,1000.0,99.9921313325139,99992.1313325139,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 07:30:00+00:00,94030.36503337524,1000.0,100.00750045432405,100007.50045432405,0.16144035514854793,36940.4,0.0,0.0,0.16144035514854793,,
2023-11-13 11:11:00+00:00,105927.39448515698,1000.0,99.97529846329172,99975.29846329172,-0.16144035514854793,36883.4,0.0,0.0,-0.16144035514854793,,
2023-11-13 11:11:00+00:00,105927.39448515698,1000.0,99.97529846329172,99975.29846329172,-0.16144035514854793,36883.4,0.0,0.0,-0.16144035514854793,,
2023-11-13 11:11:00+00:00,105927.39448515698,1000.0,99.97529846329172,99975.29846329172,-0.16144035514854793,36883.4,0.0,0.0,-0.16144035514854793,,
2023-11-13 11:12:00+00:00,105927.39448515698,1000.0,99.97353876342059,99973.5387634206,-0.16144035514854793,36883.4,0.0,0.0,-0.16144035514854793,,
